mission_id,mission_date,mission_year,theatre_of_operations,country,air_force,unit_id,aircraft_series,callsign,mission_type,takeoff_base,takeoff_location,takeoff_latitude,takeoff_longitude,target_id,target_country,target_city,target_type,target_industry,target_priority,target_latitude,target_longitude,altitude_100ft,airborne_aircraft,attacking_aircraft,bombing_aircraft,aircraft_returned,aircraft_failed,aircraft_damaged,aircraft_lost,high_explosives,high_explosives_type,high_explosives_mass_lbs,high_explosives_weight_tons,incendiary_devices,incendiary_devices_type,incendiary_devices_weight_lbs,incendiary_devices_weight_tons,fragmentation_devices,fragmentation_devices_type,fragmentation_devices_weight_lbs,fragmentation_devices_weight_tons,total_weight_lbs,total_weight_tons,time_over_target,bomb_damage_assessment,source_id
169888,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,2371,ITALY,BADIA POLESINE,,,,45.1,11.47,,6,,12,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,
169889,7/11/1943,1943,PTO,USA,7 AF,42 BS,B24,,12,,,,,,GILBERT ISLANDS,MAKIN ISLAND,UNIDENTIFIED TARGET,,1,3.133333333,172.9,100,,4,,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,24817
169891,7/11/1943,1943,PTO,USA,14 AF,374 BS,B24,,1,,,,,,FRENCH INDO CHINA,CAMPHA PORT,DOCKS,,1,21.03333333,107.3666667,80,,3,,,,,,10,1000 LB GP (GP-M44/M65),,5,0,136 LB (38X4 CLUSTERS) I-M6,,,,,,,,5,,,52739
169892,7/11/1943,1943,CBI,USA,10 AF,25 FS,P40,,1,,,,,,BURMA,SUMPRABUM,UNIDENTIFIED TARGET,,1,26.58333333,97.58333333,15,,4,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,0,20 LB FRAG,,,,2,,,38124
169893,7/11/1943,1943,CBI,USA,10 AF,26 FS,P40,,10,,,,,,BURMA,KAMAING,UNIDENTIFIED TARGET,,2,25.53333333,96.71666667,15,,4,,,,,,8,250 LB GP (GP-M57),,1,,,,,0,20 LB FRAG,,,,1,,,30458
169894,7/11/1943,1943,CBI,USA,10 AF,25 FS,P40,,3,,,,,,BURMA,SUMPRABUM,UNIDENTIFIED TARGET,,1,26.58333333,97.58333333,,,2,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,0,20 LB FRAG,,,,2,,,38123
169897,7/11/1943,1943,PTO,USA,7 AF,VII BOMBER COMMAND,B24,,1,FUNAFUTI ATOLL,ELLICE ISLANDS,-8.522991,179.197665,,MARSHALL ISLANDS,JALUIT,ENEMY INSTALLATIONS,,1,6,169.5833333,,4,4,4,,,,,6,500 LB GP (GP-M43/M64),3000,1.5,,,,0,,,,0,3000,1.5,,,
169898,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,7094,ITALY,CALTANISETTA,,,,37.5,14.05,,0,,,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,,,,,,0,,,
169899,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,12623,ITALY,ENNA,,,,37.57,14.3,,0,,,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,,,,,,0,,,
169900,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,4866,ITALY,BOLOGNETTA,,,,37.97,13.45,,0,,,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,,,,,,0,,,
169901,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,8147,ITALY,CASTELVETRANO,,,,37.67,12.78,,0,,,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,,,,,,0,,,
169902,7/11/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,38343,ITALY,SANTO STEFANO CAMAS,,,,38.02,14.35,,0,,,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,,,,,,0,,,
169903,7/11/1943,1943,MTO,GREAT BRITAIN,RAF,240 WG,LIB,,,OUDNA,TUNISIA,36.649608,10.121936,,GREECE,REGGIO DI CALABRIA,,,,38.1,15.65,,13,13,13,,,,,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,32.25,,,699143
169904,7/11/1943,1943,MTO,GREAT BRITAIN,RAF,240 WG,LIB,,,OUDNA,TUNISIA,36.649608,10.121936,,GREECE,VIBO VALENTIA,,,,38.67,16.1,,1,1,1,,,,,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,1.5,,,699580
169905,7/11/1943,1943,CBI,USA,10 AF,25 FS,P40,,1,,,,,,BURMA,SUMPRABUM,UNIDENTIFIED TARGET,,1,26.58333333,97.58333333,20,,8,,,,,,0,100 LB GP (GP-M30),,,,,,,0,20 LB FRAG,,,,,,,38125
169906,7/11/1943,1943,CBI,USA,10 AF,26 FS,P40,,3,,,,,,BURMA,SUMPRABUM,UNIDENTIFIED TARGET,,1,26.58333333,97.58333333,,,2,,,,,,0,100 LB GP (GP-M30),,,,,,,0,20 LB FRAG,,,,,,,38126
169907,7/11/1943,1943,CBI,USA,14 AF,375 BS,B24,,1,,,,,,CHINA,LIUCHOW,UNIDENTIFIED TARGET,,1,20.91666667,110.05,70,,4,,,,,,,1000 LB GP (GP-M44/M65),,5,,,,,,,,,,5,,,50158
169908,7/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,10287,GERMANY,DANZIG,TOWN AREA,CITIES TOWNS AND URBAN AREAS,,54.35,18.67,,5,5,5,,,,,,,,7,,,,,,,,,,7,,,292570
169909,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,7094,ITALY,CALTANISETTA,CITY,CITIES TOWNS AND URBAN AREAS,1,37.5,14.05,105,,,,,,,,,,,58,,,,,,,,,,58,,,94780
169910,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,7094,ITALY,CALTANISETTA,CITY,CITIES TOWNS AND URBAN AREAS,1,37.5,14.05,105,,,,,,,,,,,58,,,,,,,,,,58,,,159826
169911,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,7094,ITALY,CALTANISETTA,CITY,CITIES TOWNS AND URBAN AREAS,1,37.5,14.05,105,,,,,,,,,,,58,,,,,,,,,,58,,,159827
169912,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,95,,,,,,,,,,,14,,,,,,,,,,14,,,94767
169913,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,95,,,,,,,,,,,14,,,,,,,,,,14,,,196848
169914,7/11/1943,1943,MTO,USA,12 AF,,A20,,,,,,,246,ITALY,AGRIGENTO,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES,1,37.3,13.58,85,,,,,,,,,,,1,,,,,,,,5,,6,,,94763
169915,7/11/1943,1943,MTO,USA,12 AF,,A20,,,,,,,246,ITALY,AGRIGENTO,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES,1,37.3,13.58,85,,,,,,,,,,,1,,,,,,,,5,,6,,,196837
169916,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,80,,,,,,,,,,,9,,,,,,,,,,9,,,94766
169917,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,80,,,,,,,,,,,9,,,,,,,,,,9,,,196847
169918,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,75,,,,,,,,,,,17,,,,,,,,,,17,,,94768
169919,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,75,,,,,,,,,,,17,,,,,,,,,,17,,,196849
169920,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,70,,,,,,,,,,,20,,,,,,,,,,20,,,94769
169921,7/11/1943,1943,MTO,USA,12 AF,,B25,,,,,,,5217,ITALY,BORIZZO,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.88,12.53,70,,,,,,,,,,,20,,,,,,,,,,20,,,196850
169922,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,235,,,,,,,,,,,63,,,,,,,,,,63,,,94771
169923,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,235,,,,,,,,,,,63,,,,,,,,,,63,,,196838
169924,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,235,,,,,,,,,,,63,,,,,,,,,,63,,,196854
169925,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,230,,,,,,,,,,,,,,,,,,,11,,11,,,94773
169926,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,230,,,,,,,,,,,,,,,,,,,11,,11,,,196840
169927,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,230,,,,,,,,,,,,,,,,,,,11,,11,,,196856
169928,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,225,,,,,,,,,,,15,,,,,,,,,,15,,,94775
169929,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,225,,,,,,,,,,,15,,,,,,,,,,15,,,196842
169930,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,225,,,,,,,,,,,15,,,,,,,,,,15,,,196858
169931,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,224,,,,,,,,,,,,,,,,,,,12,,12,,,94776
169932,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,224,,,,,,,,,,,,,,,,,,,12,,12,,,196843
169933,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,224,,,,,,,,,,,,,,,,,,,12,,12,,,196859
169934,7/11/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,45185,ITALY,VIBO VALENTIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,38.67,16.1,220,,,,,,,,,,,,,,,,,,,22,,22,,,159832
169935,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,38.67,16.1,220,,,,,,,,,,,,,,,,,,,22,,22,,,159825
169936,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,215,,,,,,,,,,,3,,,,,,,,10,,13,,,94772
169937,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,215,,,,,,,,,,,3,,,,,,,,10,,13,,,196839
169938,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,215,,,,,,,,,,,3,,,,,,,,10,,13,,,196855
169939,7/11/1943,1943,MTO,USA,9 AF,,B17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,24,,,,,,,,,,24,,,159821
169940,7/11/1943,1943,MTO,USA,9 AF,,B17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,18,,,,,,,,,,18,,,159822
169941,7/11/1943,1943,MTO,USA,9 AF,,B17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,18,,,,,,,,,,18,,,159823
169942,7/11/1943,1943,MTO,USA,9 AF,,B17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,21,,,,,,,,,,21,,,159824
170143,7/11/1943,1943,MTO,USA,9 AF,,SB17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,24,,,,,,,,,,24,,,159828
170144,7/11/1943,1943,MTO,USA,9 AF,,SB17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,18,,,,,,,,,,18,,,159829
170145,7/11/1943,1943,MTO,USA,9 AF,,SB17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,18,,,,,,,,,,18,,,159830
170146,7/11/1943,1943,MTO,USA,9 AF,,SB17,,,,,,,8217,ITALY,CATANIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,37.52,15.08,210,,,,,,,,,,,21,,,,,,,,,,21,,,159831
170147,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,210,,,,,,,,,,,6,,,,,,,,7,,13,,,94778
170148,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,210,,,,,,,,,,,24,,,,,,,,19,,43,,,94779
170149,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,210,,,,,,,,,,,6,,,,,,,,7,,13,,,196845
170150,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,210,,,,,,,,,,,24,,,,,,,,19,,43,,,196846
170151,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,210,,,,,,,,,,,6,,,,,,,,7,,13,,,196861
170152,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,205,,,,,,,,,,,12,,,,,,,,,,12,,,94774
170153,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,205,,,,,,,,,,,12,,,,,,,,,,12,,,196841
170154,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,35777,ITALY,REGGI0 DI CALABRIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.1,15.65,205,,,,,,,,,,,12,,,,,,,,,,12,,,196857
170155,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,190,,,,,,,,,,,18,,,,,,,,,,18,,,94777
170156,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,190,,,,,,,,,,,18,,,,,,,,,,18,,,196844
170157,7/11/1943,1943,MTO,USA,9 AF,,B24,,,,,,,45185,ITALY,VIBO VALENTIA,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.67,16.1,190,,,,,,,,,,,18,,,,,,,,,,18,,,196860
170158,7/11/1943,1943,MTO,,,,B25,,,,,,,43651,ITALY,TRAPANI,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.02,12.48,70,,,,,,,,,,,17,,,,,,,,,,17,,,94764
170159,7/11/1943,1943,MTO,,,,B25,,,,,,,43651,ITALY,TRAPANI,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.02,12.48,70,,,,,,,,,,,12,,,,,,,,,,12,,,94765
170160,7/11/1943,1943,MTO,,,,B25,,,,,,,43651,ITALY,TRAPANI,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.02,12.48,70,,,,,,,,,,,17,,,,,,,,,,17,,,196852
170161,7/11/1943,1943,MTO,,,,B25,,,,,,,43651,ITALY,TRAPANI,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.02,12.48,70,,,,,,,,,,,12,,,,,,,,,,12,,,196853
170162,7/11/1943,1943,MTO,,,,B25,,,,,,,39465,ITALY,SCIACCA,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.52,13.05,,36,36,36,,,,,,,,35,,,,,,,,,,35,,,94770
170163,7/11/1943,1943,MTO,,,,B25,,,,,,,39465,ITALY,SCIACCA,AIRDROME,AIR FIELDS AND AIRDROMES,1,37.52,13.05,,36,36,36,,,,,,,,35,,,,,,,,,,35,,,196851
170164,7/11/1943,1943,CBI,GREAT BRITAIN,RAF,,,,,,,,,,BURMA,AKYAB,,,,20.15,92.9,,,49,,,,,,,,,,,,,,,,,,,,,,
170165,7/11/1943,1943,PTO,USA,13 AF,394 BS,B17,,1,,,,,,SOLOMON ISLANDS,KAHILI,AIRDROME,,1,-6.8,155.7833333,180,,6,,,,,,,,,,,,,,600,20 LB FRAG,,6,,6,,,46079
170166,7/11/1943,1943,PTO,USA,13 AF,72 BS,B24,,1,,,,,,SOLOMON ISLANDS,KAHILI,AIRDROME,,1,-6.8,155.7833333,165,,7,,,,,,,,,,,,,,300,20 LB FRAG,,3,,3,,,46078
174359,7/11/1943,1943,PTO,USA,7 AF,90 BS,B25,,1,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,,,,,,,,,8,250 LB GP (GP-M57),,1,,,,,,,,,,1,,,892
174362,7/11/1943,1943,PTO,USA,7 AF,90 BS,B25,,1,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,,,,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,893
174421,7/11/1943,1943,PTO,USA,7 AF,90 BS,B25,,1,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,4,,,,,,40,100 LB GP (GP-M30),,2,,,,,,,,,,2,,,897
174430,7/11/1943,1943,PTO,USA,7 AF,8 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,7,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,894
174431,7/11/1943,1943,PTO,USA,7 AF,90 BS,B25,,1,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,,,,,,,,,8,250 LB GP (GP-M57),,1,,,,,,,,,,1,,,898
174735,7/11/1943,1943,PTO,USA,7 AF,13 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,4,,,,,,,250 LB GP (GP-M57),,4,,,,,,,,,,4,,,896
174737,7/11/1943,1943,PTO,USA,7 AF,8 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,32,,,,,,,,,250 LB GP (GP-M57),,4,,,,,,,,,,4,,,895
176080,7/11/1943,1943,PTO,USA,7 AF,403 BS,B24,,12,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,70,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,899
177270,7/11/1943,1943,PTO,USA,7 AF,90 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,18,,6,,,,,,,250 LB GP (GP-M57),,4,,,,,,,,,,4,,,900
177632,7/11/1943,1943,PTO,USA,7 AF,64 BS,B24,,12,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,90,,1,,,,,,2,1000 LB GP (GP-M44/M65),,1,,,,,,,,,,1,,,901
5062,7/12/1943,1943,PTO,USA,7 AF,13 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,9,,,,,,,,,,,,,,521.7391304,23 LB FRAG,,6,,6,,,903
5063,7/12/1943,1943,PTO,USA,7 AF,8 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,9,,,,,,,,,,,,,,521.7391304,23 LB FRAG,,6,,6,,,902
5309,7/12/1943,1943,PTO,USA,7 AF,8 BS,B25,,10,,,,,,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,UNIDENTIFIED TARGET,,1,-5.416666667,148.4166667,1,,9,,,,,,,,,,,,,,521.7391304,23 LB FRAG,,6,,6,,,904
170171,7/12/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,42903,ITALY,TERMINI,,,,37.98,13.68,,34,,34,,2,,,68,500 LB GP (GP-M43/M64),,17,,,,,,,,,,17,,,
170172,7/12/1943,1943,PTO,USA,13 AF,370 BS,B24,,1,,,,,,SOLOMON ISLANDS,BALLALE,UNIDENTIFIED TARGET,,1,-7,155.9,135,,10,,,,,,60,500 LB GP (GP-M43/M64),,15,,,,,83.33333333,120 LB FRAG (6X20 CLUSTERS),,5,,20,,,45501
170173,7/12/1943,1943,PTO,USA,13 AF,424 BS,B24,,1,,,,,,SOLOMON ISLANDS,BALLALE,AIRDROME,,1,-7,155.9,145,,9,,,,,,56,500 LB GP (GP-M43/M64),,14,,,,,66.66666667,120 LB FRAG (6X20 CLUSTERS),,4,,18,,,45510
170174,7/12/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,42903,ITALY,TERMINI,,,,37.98,13.68,,24,,24,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,,,,,,12,,,
170175,7/12/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,42903,ITALY,TERMINI,,,,37.98,13.68,,24,,24,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,,,,,,12,,,
170176,7/12/1943,1943,PTO,USA,13 AF,69 BS,B25,,1,,,,,,SOLOMON ISLANDS,VILA,AIRDROME,,1,-8.133333333,157.15,100,,11,,,,,,40,100 LB GP (GP-M30),,2,,2 LB INCENDARY (I-M52),,2,,,,,,4,,,47072
170177,7/12/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,15703,ITALY,GERBINI,,,,37.47,14.85,,12,,12,,2,,,24,500 LB GP (GP-M43/M64),,6,,,,,,,,,,6,,,
170179,7/12/1943,1943,MTO,USA,12 AF,27 FBG,A36,,,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,9630,ITALY,COSENZA,,,,39.27,16.25,,6,,12,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,
170180,7/12/1943,1943,CBI,USA,14 AF,375 BS,B24,,1,,,,,,CHINA,LIUCHOW,UNIDENTIFIED TARGET,,1,20.91666667,110.05,40,,3,,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,50159
170181,7/12/1943,1943,PTO,USA,14 AF,374 BS,B24,,1,,,,,,FRENCH INDO CHINA,CAMPHA PORT,DOCKS,,1,21.03333333,107.3666667,80,,4,,,,,,12,1000 LB GP (GP-M44/M65),,6,0,136 LB (38X4 CLUSTERS) I-M6,,,,,,,,6,,,52740
170183,7/12/1943,1943,PTO,USA,5 AF,64 BS,B17,,1,,,,,,NEW GUINEA,SALAMAUA,UNIDENTIFIED TARGET,,1,-7.016666667,147.1166667,40,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,11244
170184,7/12/1943,1943,MTO,GREAT BRITAIN,RAF,240 WG,LIB,,,OUDNA,TUNISIA,36.649608,10.121936,,GREECE,REGGIO DI CALABRIA/ VIBO VALENTIA,,,,38.67,16.1,,10,8,8,,,,,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,20,,,699149
170185,7/12/1943,1943,CBI,USA,14 AF,375 BS,B24,,1,,,,,,CHINA,LIUCHOW,UNIDENTIFIED TARGET,,1,20.91666667,110.05,,,,,,,,,0,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,50160
170186,7/12/1943,1943,CBI,USA,10 AF,493 BS,B24,,1,,,,,,BURMA,ATAYAUNG,RAILROAD YARDS,,1,17.2,95.73333333,188,,5,,,,,,0,500 LB GP (GP-M43/M64),,,,,,,,,,,,,,,28757
170187,7/12/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,22458,GERMANY,FREFELD,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.33,6.37,,1,1,1,,,,,,,,2,,,,,,,,,,2,,,292571
170188,7/12/1943,1943,MTO,USA,12 AF,,B17,,,,,,,27689,ITALY,MESSINA,BRIDGES,BRIDGES,1,38.18,15.57,235,,,,,,,,,,,18,,,,,,,,,,18,,,159844
170189,7/12/1943,1943,MTO,USA,12 AF,,B17,,,,,,,27689,ITALY,MESSINA,BRIDGES,BRIDGES,1,38.18,15.57,235,,,,,,,,,,,18,,,,,,,,,,18,,,159845
